ï»¿serial-number,part-number,name,temperature,rx-power,tx-power,current,voltage,power-on-time,ip-address,Label
JAF3155200001KE,57-1000333-01,fc/0/3,41,590.4,194.9,6.58,3303.7,71559,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,592.2,193.6,6.58,3300.7,71560,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,589,193.9,6.57,3291.4,71561,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.2,193.8,6.58,3304.1,71563,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,582.6,193.1,6.59,3294.3,71566,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,580.3,194.1,6.56,3294.2,71569,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,43,585.7,191.4,6.58,3293,71570,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,579.9,194,6.58,3300.9,71572,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,43,586.4,193.3,6.57,3312.1,71572,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,584.9,194.6,6.56,3300.3,71573,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,586.7,193,6.57,3297.8,71574,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,586.1,193.5,6.58,3296.3,71580,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,582.6,204.4,6.58,3300.2,71591,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,585.9,204.9,6.59,3316.5,71598,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,582.4,202.7,6.56,3303.1,71601,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,588.3,202.8,6.59,3297.8,71609,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,587.4,203.2,6.59,3315.3,71614,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.6,199.7,6.57,3303.6,71622,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,589.7,199.5,6.57,3304.3,71625,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,591.7,200.2,6.57,3308,71630,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,585.5,201.1,6.59,3297.4,71636,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,581.4,199.2,6.59,3295.2,71661,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,581.2,199.6,6.58,3310.3,71673,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.1,200.4,6.58,3300.1,71675,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,587.2,198.8,6.58,3308.5,71684,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,583.8,199.9,6.58,3301.3,71695,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,583.2,199,6.58,3302.5,71704,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,590.6,198.5,6.57,3304.5,71705,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,41,588.1,199.1,6.58,3300.7,71706,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,586.5,198.3,6.57,3303,71708,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,582.4,199.3,6.58,3306.6,71711,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,42,582.8,198.9,6.57,3285.5,71714,10.22.15.119,Failed
MAA12115C037945S,57-1000495-01,fc/0/3,41,1086.5,1019.3,7,3302.7,3479,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,43,1091,1005.7,7.05,3301.7,3480,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,43,1091,1015.9,7.05,3301.7,3482,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,43,1100,1009.1,7.05,3301.7,3485,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,43,1100,1002.4,7.05,3301.7,3486,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,43,1100,1012.5,7.05,3301.7,3488,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,43,1100,1022.7,7.05,3301.7,3503,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,43,1100,1026.1,7.05,3301.7,3504,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,42,1113.5,1029.4,7.05,3301.7,3531,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,34,1100,1036.2,6.87,3301.7,3596,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,34,1100,1039.6,6.87,3301.7,3598,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,34,1104.5,1043,6.86,3301.7,3602,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,33,1118,1053.1,6.86,3301.7,3607,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,33,1122.5,1049.8,6.86,3301.7,3608,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,33,1122.5,1046.4,6.86,3301.7,3612,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,35,1091,1032.8,6.89,3301.7,3618,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,32,1104.5,1056.5,6.84,3301.7,3672,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,38,7,999,6.92,3303.8,5660,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,38,7,992.2,6.95,3306,6453,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,40,884.1,812.8,5.69,3306,6790,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,38,884.1,809.4,5.67,3306,6802,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,38,870.6,806,5.66,3306,6810,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,39,875.1,799.3,5.67,3306,6835,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,41,870.6,802.6,5.69,3306,6836,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,36,884.1,819.6,5.66,3306,6863,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,36,875.1,816.2,5.64,3303.8,6907,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,41,7,975.3,7,3303.8,7194,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,40,7,995.6,7,3303.8,9046,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,40,7,985.4,6.98,3303.8,9047,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,40,7,982.1,6.98,3303.8,9048,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,40,7,988.8,6.98,3303.8,9054,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,40,7,978.7,6.98,3306,9067,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,49,7,971.9,7.19,3303.8,11564,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,50,7,965.1,7.19,3303.8,11565,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,50,7,961.7,7.19,3301.7,11567,172.17.101.129,Normal
MAA12115C037945S,57-1000495-01,fc/0/3,49,7,968.5,7.19,3303.8,11583,172.17.101.129,Normal
MAA12111C010385S,57-1000495-01,fc/0/16,40,448.7,742.2,5.69,3280.6,17566,172.17.101.129,Normal
MAA12111C010385S,57-1000495-01,fc/0/16,41,448.7,735.8,5.7,3278.5,17614,172.17.101.129,Normal
MAA12111C010385S,57-1000495-01,fc/0/16,41,448.7,739,5.69,3278.5,17710,172.17.101.129,Normal
MAA12111C010385S,57-1000495-01,fc/0/16,42,448.7,729.3,5.72,3278.5,17782,172.17.101.129,Normal
MAA12111C010385S,57-1000495-01,fc/0/16,42,448.7,732.5,5.72,3278.5,18733,172.17.101.129,Normal
MAA12111C010385S,57-1000495-01,fc/0/16,34,448.7,755.2,5.61,3278.5,18802,172.17.101.129,Normal
MAA12111C010385S,57-1000495-01,fc/0/16,32,448.7,758.4,5.58,3280.6,18814,172.17.101.129,Normal
MAA12111C010385S,57-1000495-01,fc/0/16,32,448.7,761.6,5.58,3280.6,18824,172.17.101.129,Normal
MAA12111C010385S,57-1000495-01,fc/0/16,32,448.7,751.9,5.58,3280.6,18826,172.17.101.129,Normal
MAA12111C010385S,57-1000495-01,fc/0/16,32,448.7,748.7,5.58,3280.6,18828,172.17.101.129,Normal
MAA12111C010385S,57-1000495-01,fc/0/16,32,448.7,764.9,5.59,3280.6,18831,172.17.101.129,Normal
MAA12111C010385S,57-1000495-01,fc/0/16,35,448.7,745.5,5.62,3280.6,18871,172.17.101.129,Normal
MAA12111C010385S,57-1000495-01,fc/0/16,48,438.2,722.8,5.81,3276.4,19737,172.17.101.129,Normal
MAA12111C010385S,57-1000495-01,fc/0/16,47,438.2,726.1,5.78,3278.5,19741,172.17.101.129,Normal
